# timestamp(s) tx ty tz qx qy qz qw
1520530327.64801 0.091334 0.089342 1.350458 0.019053 0.068834 0.162536 0.984114 
1520530327.69801 0.151018 0.094203 1.322829 0.042035 0.069199 0.200786 0.976284 
1520530327.74801 0.209610 0.099010 1.300483 0.064037 0.066728 0.246808 0.964641 
1520530327.79801 0.266817 0.102709 1.286789 0.081036 0.059627 0.294315 0.950398 
1520530327.84801 0.320791 0.103009 1.282798 0.086563 0.049964 0.335596 0.936689 
1520530327.89801 0.370920 0.098287 1.288261 0.080621 0.035741 0.366470 0.926241 
1520530327.94801 0.416915 0.088610 1.301971 0.066329 0.016710 0.392646 0.917142 
1520530327.99801 0.458387 0.074775 1.322092 0.049924 -0.006675 0.419066 0.906557 
1520530328.04801 0.494487 0.059001 1.345724 0.033426 -0.030405 0.446645 0.893570 
1520530328.09801 0.525279 0.039990 1.370418 0.015809 -0.049384 0.466132 0.883194 
1520530328.14801 0.550807 0.018940 1.394120 0.002571 -0.062214 0.479998 0.875057 
1520530328.19801 0.570606 -0.003987 1.415698 -0.008194 -0.068810 0.480995 0.873981 
1520530328.24801 0.585327 -0.028906 1.434121 -0.013934 -0.070811 0.467392 0.881099 
1520530328.29801 0.595812 -0.056456 1.448875 -0.016232 -0.068601 0.438784 0.895823 
1520530328.34801 0.602444 -0.085963 1.459302 -0.012342 -0.067020 0.398532 0.914619 
1520530328.39801 0.605414 -0.116093 1.465930 -0.007647 -0.065818 0.351345 0.933898 
1520530328.44801 0.603422 -0.146297 1.468776 -0.004502 -0.060789 0.291739 0.954554 
1520530328.49801 0.599290 -0.175348 1.468896 -0.007143 -0.058270 0.229399 0.971560 
1520530328.54801 0.593899 -0.203240 1.467481 -0.019057 -0.054343 0.167181 0.984243 
1520530328.59801 0.587456 -0.228967 1.464428 -0.031819 -0.047096 0.102273 0.993131 
1520530328.64801 0.580387 -0.252553 1.460227 -0.043873 -0.033399 0.039213 0.997708 
1520530328.69801 0.574639 -0.274018 1.455267 -0.049216 -0.019948 -0.022085 0.998345 
1520530328.74801 0.570434 -0.293938 1.450131 -0.046485 -0.003111 -0.073793 0.996185 
1520530328.79801 0.569020 -0.313153 1.447418 -0.041443 0.012659 -0.109110 0.993085 
1520530328.84801 0.570096 -0.332872 1.448233 -0.038215 0.030049 -0.124805 0.990990 
1520530328.89801 0.575293 -0.352015 1.451747 -0.034416 0.040765 -0.120872 0.991233 
1520530328.94801 0.584135 -0.370517 1.457310 -0.032775 0.045331 -0.099316 0.993482 
1520530328.99801 0.595725 -0.387378 1.463284 -0.031791 0.045260 -0.064065 0.996412 
1520530329.04801 0.608487 -0.402032 1.468791 -0.030752 0.046540 -0.026134 0.998101 
1520530329.09801 0.623128 -0.414391 1.473706 -0.031899 0.044652 0.017001 0.998348 
1520530329.14801 0.639342 -0.424123 1.477242 -0.030932 0.040973 0.060632 0.996839 
1520530329.19801 0.656872 -0.431067 1.479085 -0.028018 0.034510 0.108793 0.993070 
1520530329.24801 0.675525 -0.435495 1.479954 -0.028163 0.023724 0.160481 0.986352 
1520530329.29801 0.694200 -0.438364 1.479555 -0.029804 0.008558 0.207504 0.977743 
1520530329.34801 0.713652 -0.439127 1.478539 -0.035775 -0.010262 0.255761 0.966023 
1520530329.39801 0.731688 -0.437172 1.476258 -0.037503 -0.032305 0.291710 0.955225 
1520530329.44801 0.748008 -0.435799 1.474167 -0.036192 -0.053857 0.310649 0.948307 
1520530329.49801 0.761648 -0.435609 1.472639 -0.031426 -0.079606 0.310393 0.946748 
1520530329.54801 0.772001 -0.438071 1.472004 -0.025467 -0.107616 0.288126 0.951185 
1520530329.59801 0.777974 -0.440847 1.471431 -0.014345 -0.139240 0.254031 0.957014 
1520530329.64801 0.780846 -0.443637 1.471621 -0.006832 -0.178769 0.214419 0.960218 
1520530329.69801 0.777702 -0.445445 1.470840 -0.000442 -0.215170 0.172482 0.961224 
1520530329.74801 0.770293 -0.446629 1.469755 0.000744 -0.250877 0.127405 0.959598 
1520530329.79801 0.757822 -0.446680 1.466812 0.000640 -0.280263 0.078462 0.956711 
1520530329.84801 0.740590 -0.445638 1.459882 0.004283 -0.301276 0.033058 0.952954 
1520530329.89801 0.718914 -0.443993 1.448910 0.017408 -0.310562 -0.012375 0.950313 
1520530329.94801 0.693729 -0.440522 1.434599 0.039766 -0.317537 -0.053772 0.945884 
1520530329.99801 0.664531 -0.436276 1.418695 0.061956 -0.316745 -0.089283 0.942265 
1520530330.04801 0.630797 -0.430908 1.402989 0.080758 -0.300912 -0.124633 0.942017 
1520530330.09801 0.594546 -0.423962 1.388727 0.094872 -0.270843 -0.157343 0.944927 
1520530330.14801 0.555257 -0.415229 1.376761 0.104203 -0.228711 -0.188419 0.949385 
1520530330.19801 0.515601 -0.405761 1.369347 0.102223 -0.183521 -0.218797 0.952889 
1520530330.24801 0.477102 -0.395330 1.366668 0.091856 -0.136407 -0.247069 0.954941 
1520530330.29801 0.440491 -0.385291 1.368023 0.075543 -0.079169 -0.270159 0.956577 
1520530330.34801 0.408160 -0.375342 1.373499 0.059350 -0.014110 -0.290761 0.954849 
1520530330.39801 0.380703 -0.365948 1.381256 0.044716 0.057974 -0.299113 0.951405 
1520530330.44801 0.360449 -0.359023 1.390758 0.030293 0.127324 -0.289286 0.948253 
1520530330.49801 0.348284 -0.353292 1.400784 0.028253 0.187246 -0.269276 0.944262 
1520530330.54801 0.345457 -0.348491 1.409462 0.032794 0.234656 -0.236916 0.942195 
1520530330.59801 0.350773 -0.345614 1.416271 0.039601 0.274817 -0.194299 0.940827 
1520530330.64801 0.365199 -0.343676 1.420453 0.045654 0.306013 -0.143049 0.940111 
1520530330.69801 0.386887 -0.340896 1.421254 0.048167 0.335089 -0.082223 0.937355 
1520530330.74801 0.416478 -0.336411 1.417500 0.052144 0.351579 -0.020297 0.934484 
1520530330.79801 0.450735 -0.329725 1.408443 0.062999 0.359813 0.039821 0.930043 
1520530330.84801 0.489495 -0.321322 1.395978 0.073117 0.358387 0.098010 0.925531 
1520530330.89801 0.530160 -0.310098 1.380575 0.086971 0.344571 0.151617 0.922344 
1520530330.94801 0.572476 -0.296424 1.364288 0.102808 0.319125 0.201896 0.920233 
1520530330.99801 0.614694 -0.281583 1.348811 0.118381 0.290657 0.245758 0.917119 
1520530331.04801 0.656072 -0.267688 1.335424 0.130144 0.261625 0.279162 0.914704 
1520530331.09801 0.696814 -0.255403 1.326628 0.142822 0.229008 0.302883 0.914013 
1520530331.14801 0.735617 -0.244992 1.324210 0.152775 0.191849 0.324046 0.913700 
1520530331.19801 0.770914 -0.236254 1.328283 0.163162 0.147461 0.339054 0.914700 
1520530331.24801 0.801616 -0.230449 1.338598 0.165244 0.099076 0.348269 0.917381 
1520530331.29801 0.826447 -0.227916 1.354269 0.161147 0.044926 0.347590 0.922602 
1520530331.34801 0.843485 -0.228340 1.374141 0.147227 -0.011800 0.336802 0.929919 
1520530331.39801 0.851653 -0.232868 1.395841 0.123721 -0.071130 0.320473 0.936446 
1520530331.44801 0.851349 -0.239619 1.417244 0.101145 -0.133432 0.290056 0.942249 
1520530331.49801 0.843083 -0.248835 1.436700 0.074633 -0.194294 0.255380 0.944172 
1520530331.54801 0.827719 -0.259052 1.450892 0.055107 -0.248967 0.207805 0.944349 
1520530331.59801 0.806168 -0.269984 1.459206 0.040884 -0.291927 0.153412 0.943171 
1520530331.64801 0.779361 -0.280248 1.460123 0.032565 -0.319723 0.095242 0.942149 
1520530331.69801 0.749140 -0.289471 1.454683 0.029995 -0.340368 0.038004 0.939045 
1520530331.74801 0.714252 -0.296822 1.442695 0.029355 -0.350050 -0.020377 0.936049 
1520530331.79801 0.677366 -0.301966 1.425595 0.030980 -0.350434 -0.073819 0.933160 
1520530331.84801 0.637337 -0.303174 1.404889 0.032700 -0.336420 -0.126670 0.932581 
1520530331.89801 0.596788 -0.300538 1.383459 0.036967 -0.309828 -0.175734 0.933680 
1520530331.94801 0.556597 -0.295086 1.363560 0.041427 -0.280049 -0.217972 0.933994 
1520530331.99801 0.517036 -0.287423 1.347831 0.043399 -0.245051 -0.252881 0.934943 
1520530332.04801 0.480131 -0.277564 1.336637 0.050201 -0.207405 -0.284973 0.934480 
1520530332.09801 0.445979 -0.266266 1.331772 0.054180 -0.166614 -0.312316 0.933683 
1520530332.14801 0.416264 -0.254994 1.334248 0.057216 -0.125135 -0.338762 0.930757 
1520530332.19801 0.390987 -0.245412 1.344283 0.051708 -0.076783 -0.358610 0.928886 
1520530332.24801 0.373297 -0.237075 1.360534 0.044541 -0.021298 -0.369766 0.927812 
1520530332.29801 0.364464 -0.231347 1.381927 0.031136 0.037593 -0.368064 0.928518 
1520530332.34801 0.365995 -0.228848 1.406831 0.013977 0.090289 -0.354901 0.930429 
1520530332.39801 0.376114 -0.228837 1.431947 -0.004285 0.140315 -0.332237 0.932690 
1520530332.44801 0.393202 -0.230936 1.454330 -0.017103 0.191469 -0.305438 0.932606 
1520530332.49801 0.418045 -0.236878 1.472109 -0.030506 0.233810 -0.269122 0.933796 
1520530332.54801 0.448052 -0.243720 1.483800 -0.043141 0.275449 -0.225042 0.933607 
1520530332.59801 0.482600 -0.251450 1.487777 -0.051003 0.307007 -0.172301 0.934590 
1520530332.64801 0.519720 -0.259194 1.483959 -0.052457 0.333867 -0.116987 0.933860 
1520530332.69801 0.557218 -0.265679 1.471904 -0.045450 0.355089 -0.064690 0.931483 
1520530332.74801 0.595166 -0.270025 1.453070 -0.032742 0.367951 -0.016230 0.929127 
1520530332.79801 0.634155 -0.272159 1.429545 -0.019933 0.367864 0.032126 0.929111 
1520530332.84801 0.673699 -0.271340 1.403052 -0.004029 0.355873 0.078147 0.931253 
1520530332.89801 0.712713 -0.267966 1.375331 0.012594 0.337463 0.121978 0.933318 
1520530332.94801 0.750616 -0.261802 1.348537 0.036573 0.313619 0.162637 0.934802 
1520530332.99801 0.787485 -0.253337 1.326114 0.058035 0.285114 0.206003 0.934294 
1520530333.04801 0.821342 -0.242435 1.310789 0.082350 0.254350 0.244538 0.932055 
1520530333.09801 0.850892 -0.231060 1.303784 0.099007 0.226926 0.288222 0.925003 
1520530333.14801 0.876243 -0.219901 1.306498 0.108981 0.196349 0.330127 0.916835 
1520530333.19801 0.895665 -0.209547 1.317773 0.110100 0.165790 0.370448 0.907282 
1520530333.24801 0.909330 -0.200568 1.335808 0.105339 0.131209 0.412380 0.895338 
1520530333.29801 0.917154 -0.193227 1.358422 0.098047 0.091043 0.447956 0.883987 
1520530333.34801 0.919117 -0.187010 1.383530 0.088148 0.050870 0.484018 0.869120 
1520530333.39801 0.915375 -0.182394 1.408254 0.076610 0.014364 0.518808 0.851330 
1520530333.44801 0.908173 -0.179839 1.431516 0.068623 -0.019489 0.546940 0.834127 
1520530333.49801 0.896574 -0.180582 1.450541 0.060046 -0.042921 0.567897 0.819784 
1520530333.54801 0.883184 -0.185561 1.465498 0.052156 -0.058412 0.572385 0.816237 
1520530333.59801 0.867978 -0.195069 1.476990 0.048542 -0.068126 0.558328 0.825393 
1520530333.64801 0.850598 -0.208144 1.485839 0.047397 -0.073871 0.521395 0.848789 
1520530333.69801 0.830639 -0.222692 1.493079 0.045244 -0.078604 0.472653 0.876569 
1520530333.74801 0.807404 -0.237886 1.500699 0.034549 -0.084595 0.414267 0.905557 
1520530333.79801 0.781147 -0.252324 1.509354 0.008680 -0.085666 0.347069 0.933879 
1520530333.84801 0.753145 -0.265100 1.517500 -0.023129 -0.084542 0.270063 0.958845 
1520530333.89801 0.724420 -0.274429 1.525808 -0.065171 -0.075514 0.191145 0.976480 
1520530333.94801 0.696797 -0.279742 1.534845 -0.109874 -0.054525 0.109624 0.986376 
1520530333.99801 0.673724 -0.280335 1.543471 -0.145394 -0.028360 0.035889 0.988316 
1520530334.04801 0.656348 -0.278161 1.554475 -0.177654 -0.009101 -0.015934 0.983922 
1520530334.09801 0.643969 -0.274191 1.565779 -0.200627 -0.000144 -0.044272 0.978667 
1520530334.14801 0.635558 -0.269727 1.577245 -0.220541 0.002649 -0.052220 0.973975 
1520530334.19801 0.630016 -0.266730 1.586100 -0.227573 -0.001095 -0.050188 0.972466 
1520530334.24801 0.626049 -0.267724 1.588716 -0.206542 -0.005370 -0.039698 0.977617 
1520530334.29801 0.623676 -0.269777 1.584081 -0.151301 -0.007279 -0.027350 0.988082 
1520530334.34801 0.622505 -0.272092 1.574556 -0.085367 -0.007500 -0.013178 0.996234 
1520530334.39801 0.622306 -0.275029 1.562659 -0.027015 -0.008344 -0.000678 0.999600 
1520530334.44801 0.622362 -0.277527 1.548474 0.026236 -0.006776 0.009322 0.999589 
1520530334.49801 0.623428 -0.279887 1.533315 0.074940 -0.007515 0.018179 0.996994 
1520530334.54801 0.624193 -0.281820 1.517011 0.120106 -0.007804 0.023765 0.992446 
1520530334.59801 0.625524 -0.283295 1.500309 0.162636 -0.007803 0.028438 0.986245 
1520530334.64801 0.626112 -0.283957 1.482812 0.203771 -0.005406 0.032684 0.978458 
1520530334.69801 0.625695 -0.283031 1.464951 0.247261 -0.003606 0.036449 0.968256 
1520530334.74801 0.624579 -0.282503 1.447463 0.290384 -0.003695 0.040483 0.956046 
1520530334.79801 0.621154 -0.281238 1.429733 0.334789 -0.003587 0.043956 0.941260 
1520530334.84801 0.617235 -0.279211 1.413252 0.378768 -0.006802 0.044788 0.924382 
1520530334.89801 0.612974 -0.277326 1.399747 0.416200 -0.010138 0.042945 0.908202 
1520530334.94801 0.608810 -0.276672 1.392192 0.436178 -0.013093 0.041079 0.898827 
1520530334.99801 0.604897 -0.277975 1.391872 0.430373 -0.015922 0.038293 0.901698 
1520530335.04801 0.601309 -0.281111 1.397663 0.400400 -0.019081 0.034232 0.915502 
1520530335.09801 0.597654 -0.285011 1.407628 0.354315 -0.021595 0.029440 0.934413 
1520530335.14801 0.594433 -0.288537 1.421005 0.300609 -0.021903 0.023412 0.953209 
1520530335.19801 0.592111 -0.291074 1.436199 0.242581 -0.021035 0.015100 0.969786 
1520530335.24801 0.589756 -0.291931 1.451949 0.182946 -0.020424 0.008736 0.982872 
1520530335.29801 0.588021 -0.291065 1.467677 0.122313 -0.021308 0.004834 0.992251 
1520530335.34801 0.587485 -0.289053 1.483098 0.063245 -0.022947 0.001318 0.997733 
1520530335.39801 0.587382 -0.285090 1.497805 0.005238 -0.024500 0.000472 0.999686 
1520530335.44801 0.588057 -0.279890 1.511504 -0.048751 -0.026611 0.000657 0.998456 
1520530335.49801 0.589411 -0.273232 1.523134 -0.092522 -0.027194 0.001966 0.995337 
1520530335.54801 0.591153 -0.265743 1.533310 -0.128575 -0.028230 0.003079 0.991293 
1520530335.59801 0.592797 -0.258042 1.542495 -0.162652 -0.027893 0.007160 0.986263 
1520530335.64801 0.594760 -0.250873 1.550155 -0.191671 -0.028373 0.012169 0.980974 
1520530335.69801 0.597055 -0.245192 1.555500 -0.213509 -0.030055 0.017167 0.976328 
1520530335.74801 0.599950 -0.242255 1.557053 -0.218288 -0.031872 0.022307 0.975109 
1520530335.79801 0.603456 -0.241952 1.554434 -0.202765 -0.030213 0.028266 0.978353 
1520530335.84801 0.608822 -0.243266 1.547939 -0.171409 -0.028905 0.037761 0.984052 
1520530335.89801 0.616469 -0.245299 1.538218 -0.128993 -0.027048 0.054387 0.989783 
1520530335.94801 0.626690 -0.246778 1.525787 -0.078868 -0.022126 0.075382 0.993785 
1520530335.99801 0.638667 -0.246914 1.511149 -0.023463 -0.009597 0.096602 0.995000 
1520530336.04801 0.652908 -0.245552 1.495586 0.030445 0.006377 0.117080 0.992635 
1520530336.09801 0.669760 -0.242551 1.480618 0.074054 0.023404 0.142905 0.986685 
1520530336.14801 0.690653 -0.240194 1.466967 0.100644 0.038093 0.165375 0.980342 
1520530336.19801 0.715553 -0.237489 1.455031 0.112528 0.050970 0.185864 0.974779 
1520530336.24801 0.745070 -0.233070 1.445792 0.115202 0.056707 0.210247 0.969180 
1520530336.29801 0.777701 -0.226606 1.441241 0.112768 0.055814 0.235122 0.963787 
1520530336.34801 0.811975 -0.219400 1.443714 0.099536 0.045585 0.260679 0.959198 
1520530336.39801 0.845143 -0.212226 1.454677 0.073705 0.024876 0.282967 0.955970 
1520530336.44801 0.873341 -0.205778 1.474036 0.036351 -0.002186 0.302134 0.952570 
1520530336.49801 0.894312 -0.201744 1.501576 -0.003174 -0.033586 0.310391 0.950010 
1520530336.54801 0.905532 -0.200443 1.534741 -0.037472 -0.068564 0.313421 0.946394 
1520530336.59801 0.906964 -0.201454 1.569730 -0.061470 -0.099500 0.311771 0.942932 
1520530336.64801 0.899085 -0.206635 1.603276 -0.080466 -0.120604 0.302551 0.942042 
1520530336.69801 0.883682 -0.216240 1.633647 -0.094725 -0.135368 0.290265 0.942576 
1520530336.74801 0.861082 -0.230094 1.658640 -0.103261 -0.145964 0.273692 0.945052 
1520530336.79801 0.831348 -0.247877 1.676560 -0.109513 -0.149776 0.253094 0.949483 
1520530336.84801 0.796241 -0.266559 1.685717 -0.114189 -0.152026 0.228441 0.954811 
1520530336.89801 0.756155 -0.285573 1.682429 -0.116648 -0.150591 0.201158 0.960860 
1520530336.94801 0.713583 -0.303515 1.665788 -0.110780 -0.150266 0.176333 0.966465 
1520530336.99801 0.668592 -0.319619 1.635272 -0.095652 -0.146150 0.155669 0.972244 
1520530337.04801 0.621678 -0.332622 1.592169 -0.068086 -0.139059 0.135534 0.978600 
1520530337.09801 0.573140 -0.341002 1.540679 -0.034714 -0.130836 0.117071 0.983855 
1520530337.14801 0.522940 -0.343571 1.484267 -0.002129 -0.123598 0.099584 0.987321 
1520530337.19801 0.470482 -0.338724 1.426050 0.029102 -0.114112 0.079336 0.989867 
1520530337.24801 0.416926 -0.325491 1.368880 0.056256 -0.102010 0.054403 0.991700 
1520530337.29801 0.363752 -0.304295 1.315788 0.074443 -0.089204 0.027600 0.992844 
1520530337.34801 0.311931 -0.276184 1.268814 0.087189 -0.082687 -0.001345 0.992753 
1520530337.39801 0.261382 -0.241619 1.228644 0.098203 -0.079796 -0.034795 0.991352 
1520530337.44801 0.213213 -0.202919 1.197100 0.108569 -0.075822 -0.068678 0.988811 
1520530337.49801 0.166990 -0.161933 1.176861 0.115565 -0.069294 -0.103904 0.985417 
1520530337.54801 0.124525 -0.120564 1.170456 0.118499 -0.068141 -0.139477 0.980745 
1520530337.59801 0.085229 -0.082830 1.179810 0.111061 -0.066132 -0.171402 0.976685 
1520530337.64801 0.049225 -0.051774 1.203613 0.097742 -0.053890 -0.198097 0.973807 
1520530337.69801 0.017855 -0.029915 1.240414 0.080571 -0.034538 -0.222994 0.970870 
1520530337.74801 -0.007319 -0.017347 1.287838 0.061519 -0.016344 -0.241406 0.968334 
1520530337.79801 -0.025279 -0.013226 1.342172 0.044840 -0.004291 -0.251161 0.966897 
1520530337.84801 -0.037370 -0.016825 1.400739 0.029743 0.004778 -0.255037 0.966462 
1520530337.89801 -0.044020 -0.027392 1.460913 0.014778 0.012336 -0.258595 0.965794 
1520530337.94801 -0.043831 -0.044414 1.520847 -0.002678 0.022750 -0.259220 0.965547 
1520530337.99801 -0.037287 -0.065369 1.578047 -0.023578 0.035982 -0.253940 0.966263 
1520530338.04801 -0.024018 -0.089776 1.631342 -0.045855 0.048745 -0.241371 0.968123 
1520530338.09801 -0.005024 -0.117353 1.678563 -0.067451 0.058679 -0.220253 0.971337 
1520530338.14801 0.018572 -0.146013 1.716668 -0.078721 0.064475 -0.196119 0.975286 
1520530338.19801 0.046388 -0.175571 1.743473 -0.075720 0.068342 -0.172655 0.979687 
1520530338.24801 0.078316 -0.204737 1.759001 -0.063614 0.074493 -0.148649 0.984026 
1520530338.29801 0.114508 -0.232856 1.762865 -0.048516 0.080625 -0.123116 0.987921 
1520530338.34801 0.154622 -0.259678 1.755426 -0.036154 0.084455 -0.099817 0.990756 
1520530338.39801 0.197342 -0.283529 1.737101 -0.023304 0.082722 -0.074927 0.993479 
1520530338.44801 0.243423 -0.305018 1.708890 -0.009506 0.070541 -0.048119 0.996302 
1520530338.49801 0.291647 -0.322138 1.671644 0.013079 0.060129 -0.021995 0.997863 
1520530338.54801 0.341484 -0.334942 1.626690 0.042584 0.049772 -0.002157 0.997850 
1520530338.59801 0.392984 -0.342090 1.575742 0.073908 0.039181 0.013448 0.996404 
1520530338.64801 0.446047 -0.343337 1.520648 0.105700 0.028585 0.029416 0.993552 
1520530338.69801 0.500051 -0.339020 1.463615 0.134126 0.019679 0.045256 0.989735 
1520530338.74801 0.554015 -0.328012 1.406030 0.157964 0.018171 0.061895 0.985336 
1520530338.79801 0.607601 -0.311969 1.349515 0.176716 0.020174 0.075852 0.981127 
1520530338.84801 0.661400 -0.289656 1.294273 0.198246 0.018389 0.091624 0.975687 
1520530338.89801 0.714873 -0.261847 1.242516 0.223397 0.015396 0.109885 0.968392 
1520530338.94801 0.767123 -0.227832 1.194802 0.253779 0.018514 0.125441 0.958915 
1520530338.99801 0.817797 -0.188252 1.152465 0.283650 0.022921 0.143694 0.947823 
1520530339.04801 0.867379 -0.146353 1.117522 0.305791 0.026633 0.165621 0.937204 
1520530339.09801 0.915556 -0.102337 1.090339 0.323958 0.025937 0.192828 0.925849 
1520530339.14801 0.962625 -0.057423 1.071154 0.336500 0.029514 0.226913 0.913459 
1520530339.19801 1.008329 -0.014166 1.061745 0.339502 0.032854 0.261340 0.902973 
1520530339.24801 1.051269 0.027518 1.061468 0.343133 0.036111 0.297350 0.890246 
1520530339.29801 1.093042 0.062415 1.072059 0.337198 0.031593 0.330424 0.880976 
1520530339.34801 1.132953 0.089943 1.092701 0.326528 0.019987 0.358107 0.874494 
1520530339.39801 1.169859 0.108806 1.122778 0.311048 0.003944 0.384691 0.869049 
1520530339.44801 1.204014 0.119376 1.161515 0.288376 -0.019923 0.406134 0.866890 
1520530339.49801 1.233542 0.122229 1.206117 0.258172 -0.043852 0.426437 0.865780 
1520530339.54801 1.257827 0.118253 1.254376 0.221970 -0.070935 0.439602 0.867437 
